order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit
2022-09-07,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001986,3,3.6,116.4,16.400000000000006
2023-12-16,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10002319,3,2.4,117.6,7.599999999999994
2022-09-13,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002323,6,5.2,124.8,4.799999999999997
2023-09-14,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,OFF-SU-10001165,2,1.0,19.0,-1.0
2022-05-19,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001246,3,0.4,19.6,-0.3999999999999986
2023-02-07,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001815,4,9.5,180.5,20.5
2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001876,7,4.6,225.4,25.400000000000006
2023-04-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10000488,3,57.6,1862.4,212.4000000000001
2023-04-08,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10001098,2,0.5,9.5,-0.5
2022-08-27,First Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Furnishings,FUR-FU-10003577,4,2.5,47.5,-2.5
2022-11-28,Second Class,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,OFF-AR-10002656,9,1.2,58.8,8.799999999999997
2022-08-04,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Technology,Phones,TEC-PH-10004531,3,15.0,285.0,25.0
2023-11-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003251,5,0.5,9.5,-0.5
2023-03-20,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000673,2,6.5,123.5,3.5
2022-07-31,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000158,2,1.4,68.6,-1.4000000000000057
2022-05-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002075,3,15.2,364.8,44.80000000000001
2022-09-20,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,OFF-ST-10004340,2,4.8,115.2,15.200000000000003
2023-10-20,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10002759,3,0.8,19.2,-0.8000000000000007
2022-02-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,OFF-FA-10000585,3,0.3,9.7,-0.3000000000000007
2023-07-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10004859,5,1.8,58.2,8.200000000000003
2022-12-13,Second Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10001558,5,1.6,78.4,8.400000000000006
2023-10-21,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,OFF-LA-10004689,5,0.2,9.8,-0.1999999999999993
2023-01-07,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,2,3.0,97.0,7.0
2023-08-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,5,18.0,342.0,32.0
2022-07-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,4,7.0,343.0,43.0
2023-08-18,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10000848,1,0.0,0.0,0.0
2023-02-16,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10003072,7,18.9,611.1,11.100000000000023
2023-10-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,3,0.3,9.7,-0.3000000000000007
2022-04-17,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001838,4,40.0,760.0,80.0
2023-01-08,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,1,4.4,105.6,5.599999999999994
2023-11-04,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,TEC-PH-10002923,2,2.1,67.9,-2.0999999999999943
2023-05-06,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000716,1,0.5,9.5,-0.5
2022-09-04,Second Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,OFF-PA-10000249,4,1.5,48.5,8.5
2023-04-24,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10003691,3,19.0,361.0,1.0
2023-02-04,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001560,7,1.2,38.8,-1.2000000000000028
2022-07-23,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10004467,3,9.0,291.0,21.0
2022-11-12,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001819,2,2.7,87.3,7.299999999999997
2022-09-23,First Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,OFF-SU-10000157,4,14.4,465.6,65.60000000000002
2022-10-31,First Class,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,TEC-AC-10004227,2,0.6,29.4,9.399999999999999
2022-07-30,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,OFF-EN-10003134,5,2.5,47.5,-2.5
2023-01-10,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,2,1.6,38.4,-1.6000000000000014
2023-08-31,Second Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002253,6,13.0,247.0,27.0
2022-04-23,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002726,3,6.5,123.5,13.5
2022-09-12,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10004571,1,2.4,77.6,17.599999999999994
2023-05-30,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,3,21.0,679.0,89.0
2023-02-27,Standard Class,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,TEC-AC-10004127,4,1.5,28.5,-1.5
2022-02-16,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001553,3,0.3,9.7,-0.3000000000000007
2022-06-22,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10002758,3,29.5,560.5,50.5
2023-08-16,Second Class,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,OFF-ST-10000532,11,16.8,403.2,13.199999999999989
2022-05-24,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,2,4.6,225.4,45.400000000000006
2022-12-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,2,0.3,9.7,-0.3000000000000007
2022-10-31,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003174,3,6.4,313.6,23.600000000000023
2022-11-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002310,5,15.6,764.4,24.399999999999977
2023-12-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002651,5,43.5,1406.5,76.5
2022-10-30,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001184,2,0.2,9.8,-0.1999999999999993
2023-03-15,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,3,12.0,228.0,28.0
2023-05-22,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,4,1.6,78.4,8.400000000000006
2022-06-16,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10001526,4,24.0,456.0,26.0
2023-06-02,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,5,2.0,48.0,8.0
2022-04-08,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,1,0.0,0.0,0.0
2023-05-16,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,5,2.0,98.0,8.0
2023-05-14,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,3,0.3,9.7,-0.3000000000000007
2022-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,5,1.2,28.8,8.8
2022-04-27,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,2,0.2,9.8,-0.1999999999999993
2022-12-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000159,1,1.5,28.5,-1.5
2022-02-28,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002945,8,96.0,1824.0,234.0
2023-07-18,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10001242,2,1.2,28.8,8.8
2022-06-11,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003038,7,1.0,49.0,9.0
2023-11-16,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003289,3,2.0,48.0,8.0
2022-09-20,Standard Class,Consumer,United States,Waukesha,Wisconsin,53186,Central,Office Supplies,Storage,OFF-ST-10000918,5,2.5,47.5,-2.5
2022-09-15,First Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,FUR-FU-10001940,3,0.6,19.4,-0.6000000000000014
2023-08-04,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002852,3,1.0,49.0,9.0
2023-05-13,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10004451,2,0.2,9.8,-0.1999999999999993
2022-10-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004804,3,4.5,145.5,5.5
2022-09-06,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Appliances,OFF-AP-10003971,7,3.0,57.0,-3.0
2023-01-22,Second Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Bookcases,FUR-BO-10003159,2,6.0,194.0,34.0
2022-08-10,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Furniture,Furnishings,FUR-FU-10001935,8,0.6,19.4,-0.6000000000000014
2023-08-25,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Technology,Accessories,TEC-AC-10003433,3,0.0,0.0,0.0
2023-05-13,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10004544,4,3.0,57.0,7.0
2022-11-17,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,OFF-AR-10001026,10,0.8,19.2,-0.8000000000000007
2022-02-26,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10001336,2,5.2,254.8,34.80000000000001
2022-10-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003187,2,0.6,19.4,-0.6000000000000014
2022-10-29,Standard Class,Corporate,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10004897,4,0.8,19.2,-0.8000000000000007
2022-05-08,First Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10004997,4,24.0,576.0,46.0
2022-04-02,First Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10002763,2,0.5,9.5,-0.5
2022-12-16,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10001588,5,2.4,57.6,-2.3999999999999986
2022-06-17,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Art,OFF-AR-10000940,7,0.8,19.2,-0.8000000000000007
2023-04-30,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10002759,5,1.2,38.8,8.799999999999997
2023-09-07,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10000358,2,1.2,28.8,-1.1999999999999993
2022-06-04,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10003281,3,1.6,38.4,-1.6000000000000014
2022-06-27,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000029,1,0.5,9.5,-0.5
2023-09-24,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10001557,14,54.0,1026.0,76.0
2022-12-29,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10000576,4,8.8,431.2,41.19999999999999
2023-11-03,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10002764,7,0.4,19.6,-0.3999999999999986
2022-05-23,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Furniture,Bookcases,FUR-BO-10001337,3,9.3,300.7,10.699999999999989
2022-05-18,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10002257,4,0.2,9.8,-0.1999999999999993
2023-08-22,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001019,2,1.6,38.4,-1.6000000000000014
2022-03-20,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10003364,5,3.0,147.0,17.0
2022-12-07,First Class,Corporate,United States,Miami,Florida,33180,South,Technology,Phones,TEC-PH-10000984,5,39.0,741.0,121.0
2022-06-23,First Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10001683,1,0.4,9.6,-0.40000000000000036
2023-12-13,Standard Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Furniture,Furnishings,FUR-FU-10000629,3,1.6,38.4,8.399999999999999
2023-06-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003893,3,0.2,9.8,-0.1999999999999993
2023-06-04,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004239,6,1.5,28.5,-1.5
2022-05-07,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10000553,2,2.0,48.0,8.0
2022-01-13,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10004395,2,0.2,9.8,-0.1999999999999993
2022-08-23,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004782,2,0.3,9.7,-0.3000000000000007
2023-01-22,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10002213,5,28.0,672.0,72.0
2022-03-14,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10001854,2,28.0,532.0,52.0
2023-11-21,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,OFF-PA-10000157,9,7.2,172.8,12.800000000000011
2022-05-20,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10001185,6,7.6,182.4,32.400000000000006
2023-10-11,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10001520,3,8.4,201.6,21.599999999999994
2023-12-02,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10004145,4,20.0,980.0,70.0
2022-04-01,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10000688,3,19.5,630.5,80.5
2022-01-24,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Binders,OFF-BI-10001510,5,2.2,107.8,7.799999999999997
2023-01-07,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Chairs,FUR-CH-10003817,1,2.4,57.6,-2.3999999999999986
2023-02-13,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,FUR-FU-10000308,2,6.0,114.0,14.0
2022-04-18,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10003208,6,43.6,1046.4,166.4000000000001
2022-04-26,First Class,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,OFF-BI-10003784,5,0.2,9.8,-0.1999999999999993
2022-04-26,First Class,Consumer,United States,Encinitas,California,92024,West,Furniture,Tables,FUR-TA-10003748,3,9.0,291.0,1.0
2023-02-03,Standard Class,Consumer,United States,Anaheim,California,92804,West,Technology,Phones,TEC-PH-10002563,3,6.0,294.0,24.0
2023-03-09,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Art,OFF-AR-10000122,2,0.2,9.8,-0.1999999999999993
2023-10-14,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10000352,2,1.5,48.5,8.5
2022-09-12,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003270,8,0.9,29.1,-0.8999999999999986
2022-03-12,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10003272,2,12.0,288.0,48.0
2022-11-06,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002982,2,0.0,0.0,0.0
2022-11-10,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10001509,2,0.0,0.0,0.0
2023-07-29,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002421,6,3.3,106.7,6.700000000000003
2023-11-20,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10000760,5,2.4,57.6,7.600000000000001
